"user_id","click_timestamp"
3054,"2021-08-12 18:25:28.033566"
3054,"2021-08-14 16:56:15.136562"
3054,"2021-08-18 13:28:16.21504"
3054,"2021-08-18 17:35:47.517737"
3054,"2021-08-18 22:12:28.835061"
3054,"2021-08-21 14:55:41.749682"
3054,"2021-08-23 15:06:08.118987"
3054,"2021-08-23 22:39:55.540382"
3054,"2021-08-25 15:58:26.376653"
3054,"2021-08-25 17:10:23.015721"
3054,"2021-08-26 13:55:42.108807"
3054,"2021-08-27 21:55:21.255091"
3054,"2021-08-30 13:23:43.406411"
3054,"2021-09-02 17:56:06.560722"
3054,"2021-09-06 02:19:18.659158"
3054,"2021-09-06 19:00:23.414127"
3054,"2021-09-06 20:18:44.503748"
3054,"2021-09-07 15:32:46.454622"
3054,"2021-09-08 16:03:27.879137"
3054,"2021-09-08 16:26:45.304375"
3054,"2021-09-08 17:52:18.252228"
3054,"2021-09-09 15:11:33.379637"
3054,"2021-09-09 16:54:27.730925"
3054,"2021-09-10 00:35:27.438982"
3054,"2021-09-10 15:02:13.96513"
3054,"2021-09-10 23:48:37.913555"
3054,"2021-09-11 14:44:12.881228"
3054,"2021-09-11 16:32:52.04134"
3054,"2021-09-17 01:57:36.744359"
3054,"2021-09-21 14:42:42.559673"
3054,"2021-09-21 15:01:14.85893"
3054,"2021-09-21 16:00:58.870684"
3054,"2021-09-22 10:25:57.218834"
3054,"2021-09-23 13:04:56.881445"
3054,"2021-09-23 14:01:27.170542"
3054,"2021-09-24 14:10:54.919677"
3054,"2021-09-24 20:31:35.983486"
3054,"2021-09-24 21:08:06.653624"
3054,"2021-09-25 13:10:37.56464"
3054,"2021-09-25 20:17:33.386076"
3054,"2021-09-27 23:43:21.706672"
3054,"2021-09-29 15:17:18.220202"
3054,"2021-10-06 14:43:01.14617"
3054,"2021-10-06 16:40:31.673009"
3054,"2021-10-06 17:52:24.455764"
3054,"2021-10-06 19:01:54.467465"
3054,"2021-10-06 23:38:20.26004"
3054,"2021-10-07 01:20:46.457841"
3054,"2021-10-07 01:33:56.209645"
3054,"2021-10-07 17:16:03.685304"
3054,"2021-10-07 17:20:00.491385"
3054,"2021-10-07 17:39:15.858011"
3054,"2021-10-07 17:40:53.354792"
3054,"2021-10-07 17:41:35.212201"
3054,"2021-10-08 11:03:56.791795"
3054,"2021-10-08 13:36:58.608171"
3054,"2021-10-15 02:36:34.316751"
3054,"2021-10-15 15:33:28.551791"
3054,"2021-10-21 13:14:41.840502"
3054,"2021-10-27 20:52:35.718766"
3054,"2021-10-28 11:59:35.732418"
3054,"2021-10-29 13:13:27.259153"
3054,"2021-10-29 14:57:29.252397"
3054,"2021-10-29 21:10:59.947863"
3054,"2021-10-30 13:53:16.652139"
3054,"2021-10-30 14:51:28.216587"
3054,"2021-10-30 15:34:55.848715"
3054,"2021-11-05 20:45:29.193386"
3054,"2021-11-10 19:40:36.730474"
3054,"2021-11-12 13:05:56.864633"
3054,"2021-11-13 01:15:30.144385"
3054,"2021-11-13 15:45:03.739352"
3054,"2021-11-16 11:28:24.617117"
3054,"2021-11-16 16:41:39.728904"
3054,"2021-11-22 17:43:14.92859"
3054,"2021-11-23 16:22:19.394449"
3054,"2021-11-26 21:20:48.694311"
3054,"2021-11-26 21:24:07.648451"
3054,"2021-11-27 14:45:53.323223"
3054,"2021-11-30 12:08:43.966013"
3054,"2021-12-02 12:51:42.360695"
3054,"2021-12-07 00:47:18.512588"
3054,"2021-12-10 14:04:32.493098"
3054,"2021-12-10 16:35:26.849481"
3054,"2021-12-11 12:54:56.972066"
3054,"2021-12-11 13:40:28.026702"
3054,"2021-12-21 12:23:51.33289"
3054,"2021-12-21 12:24:45.623193"
3054,"2021-12-23 13:38:54.857724"
3054,"2021-12-23 21:33:57.377071"
3054,"2021-12-24 14:00:06.715887"
3054,"2021-12-30 17:00:37.215351"
3054,"2021-12-31 00:18:23.983859"
3054,"2021-12-31 00:20:10.308596"
3054,"2022-01-04 14:55:39.649937"
3054,"2022-01-10 23:32:33.734175"
3054,"2022-01-14 00:53:23.068998"
3054,"2022-01-14 12:59:48.094753"
3054,"2022-02-01 13:59:17.954592"
3054,"2022-02-02 16:33:54.889716"
3054,"2022-02-03 15:19:30.410211"
3054,"2022-02-06 17:27:21.229464"
3054,"2022-02-07 17:52:22.949821"
3054,"2022-02-11 20:37:17.404573"
3054,"2022-02-11 21:24:24.817053"
3054,"2022-02-18 13:18:15.579529"
3054,"2022-02-18 19:33:55.332209"
3054,"2022-02-19 14:50:48.435519"
3054,"2022-02-19 23:29:47.67057"
3054,"2022-02-26 16:56:59.209835"
3054,"2022-03-03 19:42:08.493699"
3054,"2022-03-09 03:21:36.407749"
3054,"2022-03-10 20:09:44.03379"
3054,"2022-03-10 22:23:18.695263"
3054,"2022-03-21 18:31:40.826266"
3054,"2022-03-25 16:02:01.462062"
3054,"2022-03-25 19:44:23.626127"
3054,"2022-03-26 14:40:35.476281"
3054,"2022-03-26 21:35:21.748772"
3054,"2022-03-26 21:36:57.426398"
3054,"2022-04-03 18:15:49.612307"
3054,"2022-04-07 14:24:42.31371"
3054,"2022-04-08 22:28:19.568181"
3054,"2022-04-09 15:37:27.448292"
3054,"2022-04-21 21:15:07.429952"
3054,"2022-04-22 16:46:28.765855"
3054,"2022-04-22 20:56:12.323521"
3057,"2021-03-11 13:49:43.208798"
3057,"2021-03-11 15:20:40.317541"
3057,"2021-03-11 17:17:22.067536"
3057,"2021-03-12 11:13:09.736935"
3057,"2021-03-15 14:38:36.4825"
3057,"2021-03-15 16:12:14.763696"
3057,"2021-03-15 21:06:59.006059"
3057,"2021-03-16 13:08:55.651591"
3057,"2021-03-16 13:46:44.716704"
3057,"2021-03-16 13:53:04.595706"
3057,"2021-03-16 22:22:37.423254"
3057,"2021-03-17 00:45:22.919641"
3057,"2021-03-17 18:12:13.456481"
3057,"2021-03-17 18:37:37.541442"
3057,"2021-03-17 22:49:34.36374"
3057,"2021-03-18 18:36:47.142552"
3057,"2021-03-19 18:05:48.838787"
3057,"2021-03-19 20:23:29.208714"
3057,"2021-03-19 23:58:57.220105"
3057,"2021-03-23 14:22:32.717287"
3057,"2021-03-23 18:23:47.622745"
3057,"2021-03-24 12:33:27.284339"
3057,"2021-03-24 16:07:34.206094"
3057,"2021-03-24 20:41:48.820834"
3057,"2021-03-25 14:00:29.870042"
3057,"2021-03-25 16:11:55.73022"
3057,"2021-03-25 16:14:06.433635"
3057,"2021-03-26 20:28:37.894821"
3057,"2021-03-26 23:12:44.944705"
3057,"2021-03-27 15:27:57.375399"
3057,"2021-03-29 00:13:13.531546"
3057,"2021-03-29 02:05:05.852693"
3057,"2021-03-29 12:29:06.390273"
3057,"2021-03-29 21:00:09.792385"
3057,"2021-03-30 15:57:20.119552"
3057,"2021-03-30 18:11:36.291334"
3057,"2021-03-30 18:17:46.431888"
3057,"2021-03-31 16:52:06.961022"
3057,"2021-04-01 15:51:14.914047"
3057,"2021-04-01 23:42:20.414284"
3057,"2021-04-02 01:51:07.152072"
3057,"2021-04-03 22:18:06.986273"
3057,"2021-04-05 13:41:10.953074"
3057,"2021-04-06 12:02:52.681273"
3057,"2021-04-06 15:38:22.213424"
3057,"2021-04-06 15:57:44.006539"
3057,"2021-04-07 21:27:56.155032"
3057,"2021-04-07 23:56:37.066888"
3057,"2021-04-08 00:06:04.209724"
3057,"2021-04-08 22:53:30.951762"
3057,"2021-04-09 00:09:03.582855"
3057,"2021-04-09 19:50:49.553884"
3057,"2021-04-12 16:12:15.870208"
3057,"2021-04-12 17:31:24.864586"
3057,"2021-04-12 18:36:10.50294"
3057,"2021-04-13 13:06:29.744716"
3057,"2021-04-13 17:21:55.182735"
3057,"2021-04-13 17:44:34.797394"
3057,"2021-04-13 18:53:31.865098"
3057,"2021-04-13 18:57:14.80045"
3057,"2021-04-14 13:38:50.162752"
3057,"2021-04-14 17:07:28.563259"
3057,"2021-04-15 00:28:55.929457"
3057,"2021-04-15 15:12:05.380447"
3057,"2021-04-19 19:41:16.50981"
3057,"2021-04-20 00:24:50.564749"
3057,"2021-04-20 01:37:37.950009"
3057,"2021-04-20 18:30:06.510845"
3057,"2021-04-20 21:00:55.64375"
3057,"2021-04-21 14:20:31.10847"
3057,"2021-04-22 13:11:39.385799"
3057,"2021-04-22 17:02:44.948272"
3057,"2021-04-22 17:12:10.16719"
3057,"2021-04-22 19:38:07.753889"
3057,"2021-04-23 02:23:44.902564"
3057,"2021-04-23 15:23:55.419678"
3057,"2021-04-23 15:40:18.176742"
3057,"2021-04-23 21:35:47.093071"
3057,"2021-04-25 20:19:26.67911"
3057,"2021-04-27 03:00:21.178009"
3057,"2021-04-27 15:32:22.063675"
3057,"2021-04-28 15:01:54.887084"
3057,"2021-04-28 19:40:04.508073"
3057,"2021-04-29 12:50:30.960513"
3057,"2021-04-29 19:45:31.835758"
3057,"2021-04-29 21:41:58.927473"
3057,"2021-04-30 15:42:27.411037"
3057,"2021-04-30 16:27:04.824209"
3057,"2021-04-30 19:34:19.879069"
3057,"2021-05-01 22:49:48.151239"
3057,"2021-05-03 16:20:51.317892"
3057,"2021-05-03 22:04:34.313923"
3057,"2021-05-03 22:22:28.29681"
3057,"2021-05-04 00:04:40.383775"
3057,"2021-05-05 17:12:32.697238"
3057,"2021-05-06 14:20:51.965592"
3057,"2021-05-06 16:19:59.286255"
3057,"2021-05-06 18:42:40.204296"
3057,"2021-05-07 01:28:20.4406"
3057,"2021-05-08 22:59:41.730496"
3057,"2021-05-09 04:27:01.795583"
3057,"2021-05-09 17:57:21.37098"
3057,"2021-05-10 18:06:32.203828"
3057,"2021-05-10 20:38:21.747552"
3057,"2021-05-10 20:44:23.349363"
3057,"2021-05-11 01:28:48.532542"
3057,"2021-05-11 01:53:30.229195"
3057,"2021-05-11 15:38:54.796333"
3057,"2021-05-11 16:34:28.059233"
3057,"2021-05-11 16:43:55.209464"
3057,"2021-05-11 17:40:57.654769"
3057,"2021-05-11 20:49:31.187679"
3057,"2021-05-11 20:52:11.529141"
3057,"2021-05-12 19:06:51.796924"
3057,"2021-05-13 02:27:23.032531"
3057,"2021-05-16 03:16:03.101113"
3057,"2021-05-16 21:26:10.212905"
3057,"2021-05-17 15:09:52.950734"
3057,"2021-05-17 19:41:37.412567"
3057,"2021-05-18 06:13:51.113013"
3057,"2021-05-18 19:09:27.07737"
3057,"2021-05-19 18:15:49.374002"
3057,"2021-05-20 05:18:00.519261"
3057,"2021-05-20 20:29:25.663792"
3057,"2021-05-21 02:59:22.955794"
3057,"2021-05-21 06:12:44.493105"
3057,"2021-05-24 01:38:26.24043"
3057,"2021-05-24 21:46:35.68531"
3057,"2021-05-25 02:06:49.394823"
3057,"2021-05-27 11:23:31.414013"
3057,"2021-05-27 20:17:16.049656"
3057,"2021-05-27 22:11:56.947761"
3057,"2021-05-28 00:30:35.44317"
3057,"2021-05-29 00:10:52.84015"
3057,"2021-05-29 21:38:55.540628"
3057,"2021-05-30 01:52:06.252117"
3057,"2021-05-30 16:05:46.04148"
3057,"2021-05-30 23:15:38.112117"
3057,"2021-05-31 13:59:49.363951"
3057,"2021-06-01 19:07:12.428656"
3057,"2021-06-02 14:58:15.546558"
3057,"2021-06-02 16:29:31.870254"
3057,"2021-06-02 23:06:30.281189"
3057,"2021-06-03 00:33:35.870463"
3057,"2021-06-03 20:08:10.575227"
3057,"2021-06-04 00:31:46.449072"
3057,"2021-06-04 03:40:39.715082"
3057,"2021-06-04 15:53:04.909068"
3057,"2021-06-04 20:35:13.873914"
3057,"2021-06-06 19:42:29.886165"
3057,"2021-06-07 15:47:47.568538"
3057,"2021-06-07 16:11:30.205346"
3057,"2021-06-07 16:47:23.084261"
3057,"2021-06-07 17:13:46.246"
3057,"2021-06-07 21:43:25.21725"
3057,"2021-06-07 23:49:34.553027"
3057,"2021-06-08 14:38:07.386406"
3057,"2021-06-08 16:19:42.919358"
3057,"2021-06-09 14:00:37.215647"
3057,"2021-06-09 14:24:36.658198"
3057,"2021-06-09 21:14:48.704849"
3057,"2021-06-09 23:39:41.907303"
3057,"2021-06-10 22:42:28.900822"
3057,"2021-06-11 11:14:04.949904"
3057,"2021-06-11 17:34:05.344736"
3057,"2021-06-12 02:14:18.288792"
3057,"2021-06-15 20:48:47.561331"
3057,"2021-06-17 00:03:07.454501"
3057,"2021-06-17 12:58:59.619895"
3057,"2021-06-17 19:44:29.824212"
3057,"2021-06-18 23:28:45.188882"
3057,"2021-06-18 23:43:43.33377"
3057,"2021-06-19 18:40:13.8163"
3057,"2021-06-21 16:42:28.190008"
3057,"2021-06-22 13:28:14.880839"
3057,"2021-06-22 16:28:24.612825"
3057,"2021-06-22 18:32:25.561031"
3057,"2021-06-23 00:30:05.937557"
3057,"2021-06-23 12:06:16.890156"
3057,"2021-06-23 15:11:02.226204"
3057,"2021-06-23 17:12:38.460078"
3057,"2021-06-23 19:12:08.109858"
3057,"2021-06-24 01:03:02.790749"
3057,"2021-06-26 13:24:17.910363"
3057,"2021-06-26 18:52:37.752748"
3057,"2021-06-29 18:27:25.052065"
3057,"2021-06-29 20:56:41.481848"
3057,"2021-07-01 16:33:19.991706"
3057,"2021-07-01 18:00:12.96232"
3057,"2021-07-01 18:29:01.218771"
3057,"2021-07-02 00:11:48.30084"
3057,"2021-07-02 17:17:38.651323"
3057,"2021-07-02 19:26:41.554615"
3057,"2021-07-03 22:43:33.416311"
3057,"2021-07-04 17:41:44.931514"
3057,"2021-07-05 01:55:40.404216"
3057,"2021-07-05 23:34:39.3747"
3057,"2021-07-06 14:13:18.045067"
3057,"2021-07-06 18:53:06.827441"
3057,"2021-07-07 19:35:54.152495"
3057,"2021-07-08 13:38:04.947008"
3057,"2021-07-08 15:53:11.501783"
3057,"2021-07-08 16:37:43.232464"
3057,"2021-07-08 18:00:04.663565"
3057,"2021-07-09 23:38:44.539478"
3057,"2021-07-10 03:28:58.885063"
3057,"2021-07-11 15:08:43.535709"
3057,"2021-07-12 01:07:27.740417"
3057,"2021-07-12 15:03:50.396178"
3057,"2021-07-12 16:18:24.477114"
3057,"2021-07-12 18:30:06.626585"
3057,"2021-07-12 19:38:47.586905"
3057,"2021-07-13 18:44:26.154738"
3057,"2021-07-14 17:34:31.55158"
3057,"2021-07-14 17:40:24.263885"
3057,"2021-07-14 19:30:36.752317"
3057,"2021-07-15 13:08:57.862069"
3057,"2021-07-20 18:22:55.713081"
3057,"2021-07-21 01:41:21.163076"
3057,"2021-07-21 17:53:27.371506"
3057,"2021-07-21 17:56:32.636149"
3057,"2021-07-22 17:51:28.771801"
3057,"2021-07-22 20:43:03.528991"
3057,"2021-07-23 00:58:55.672507"
3057,"2021-07-23 16:33:02.244212"
3057,"2021-07-26 17:05:33.818349"
3057,"2021-07-26 19:24:37.634242"
3057,"2021-07-26 22:47:34.043613"
3057,"2021-07-27 00:55:26.255021"
3057,"2021-07-27 13:32:19.377878"
3057,"2021-07-28 00:43:24.734096"
3057,"2021-07-28 19:45:53.881233"
3057,"2021-07-28 19:51:26.573344"
3057,"2021-07-29 17:10:46.416122"
3057,"2021-07-29 21:29:34.758723"
3057,"2021-07-30 01:10:33.739554"
3057,"2021-07-30 14:06:20.58308"
3057,"2021-07-30 15:37:54.327273"
3057,"2021-07-30 19:20:55.983902"
3057,"2021-07-31 19:33:52.07395"
3057,"2021-08-02 20:19:16.090127"
3057,"2021-08-02 22:40:40.159136"
3057,"2021-08-03 13:48:07.804236"
3057,"2021-08-03 17:12:22.441917"
3057,"2021-08-03 20:16:29.25581"
3057,"2021-08-04 16:38:02.719694"
3057,"2021-08-04 17:28:17.424292"
3057,"2021-08-05 02:16:45.222527"
3057,"2021-08-05 02:48:27.237621"
3057,"2021-08-05 14:28:05.687678"
3057,"2021-08-06 21:25:11.242974"
3057,"2021-08-07 20:52:59.586208"
3057,"2021-08-09 13:32:15.817847"
3057,"2021-08-09 14:22:28.820689"
3057,"2021-08-09 18:07:37.693486"
3057,"2021-08-09 18:54:26.088041"
3057,"2021-08-09 19:57:12.860158"
3057,"2021-08-10 16:01:18.67786"
3057,"2021-08-11 02:09:57.749765"
3057,"2021-08-11 20:14:38.852368"
3057,"2021-08-12 17:42:31.984209"
3057,"2021-08-12 22:48:59.992455"
3057,"2021-08-13 00:50:39.096289"
3057,"2021-08-14 21:48:52.862522"
3057,"2021-08-15 00:02:55.288054"
3057,"2021-08-16 22:30:23.472496"
3057,"2021-08-17 08:03:54.423764"
3057,"2021-08-17 14:23:39.127674"
3057,"2021-08-17 20:19:23.088515"
3057,"2021-08-18 15:21:49.112712"
3057,"2021-08-18 16:30:39.078454"
3057,"2021-08-18 16:56:25.628346"
3057,"2021-08-18 18:58:03.01911"
3057,"2021-08-20 19:12:58.514595"
3057,"2021-08-20 20:07:47.401468"
3057,"2021-08-20 20:50:55.437207"
3057,"2021-08-20 21:46:57.866729"
3057,"2021-08-23 14:36:16.004195"
3057,"2021-08-23 14:50:59.657916"
3057,"2021-08-23 18:45:15.467716"
3057,"2021-08-23 20:01:20.323935"
3057,"2021-08-23 23:05:44.407731"
3057,"2021-08-24 15:59:38.049725"
3057,"2021-08-25 00:05:15.54118"
3057,"2021-08-25 04:52:33.181823"
3057,"2021-08-25 15:17:53.553758"
3057,"2021-08-25 17:58:35.95"
3057,"2021-08-25 22:36:39.979885"
3057,"2021-08-26 12:26:24.689929"
3057,"2021-08-26 12:50:07.166692"
3057,"2021-08-26 13:40:26.628283"
3057,"2021-08-26 20:57:36.089228"
3057,"2021-08-26 21:47:29.645528"
3057,"2021-08-27 15:18:11.648875"
3057,"2021-08-27 20:00:20.500975"
3057,"2021-08-27 20:09:23.339713"
3057,"2021-08-27 21:28:54.784611"
3057,"2021-08-28 02:54:07.513534"
3057,"2021-08-28 17:22:38.615285"
3057,"2021-08-28 19:37:34.195687"
3057,"2021-08-29 23:15:02.343525"
3057,"2021-08-29 23:22:14.941697"
3057,"2021-08-30 12:36:26.323144"
3057,"2021-08-30 17:15:13.359004"
3057,"2021-08-30 18:44:21.344927"
3057,"2021-08-30 21:20:43.105502"
3057,"2021-08-31 12:20:55.983676"
3057,"2021-09-01 13:45:29.485958"
3057,"2021-09-01 13:54:06.874953"
3057,"2021-09-01 16:58:48.532282"
3057,"2021-09-01 17:56:34.736124"
3057,"2021-09-01 21:33:53.49289"
3057,"2021-09-02 13:59:17.933555"
3057,"2021-09-02 16:08:16.228606"
3057,"2021-09-02 19:19:31.54641"
3057,"2021-09-02 19:50:06.19797"
3057,"2021-09-03 02:11:14.845877"
3057,"2021-09-03 14:22:26.735908"
3057,"2021-09-03 15:39:30.828828"
3057,"2021-09-03 20:16:44.015064"
3057,"2021-09-03 20:31:34.387824"
3057,"2021-09-03 20:52:36.926258"
3057,"2021-09-03 20:54:21.474001"
3057,"2021-09-03 21:13:42.350227"
3057,"2021-09-06 15:37:48.338668"
3057,"2021-09-06 22:27:04.836016"
3057,"2021-09-07 00:36:05.413568"
3057,"2021-09-07 19:53:36.373064"
3057,"2021-09-07 20:57:57.518856"
3057,"2021-09-08 10:48:07.716746"
3057,"2021-09-08 14:17:33.749856"
3057,"2021-09-08 23:36:28.791374"
3057,"2021-09-09 12:45:38.233059"
3057,"2021-09-09 13:29:06.491359"
3057,"2021-09-09 14:25:59.129564"
3057,"2021-09-10 12:01:30.889925"
3057,"2021-09-10 18:32:30.561877"
3057,"2021-09-10 19:24:09.615055"
3057,"2021-09-10 19:48:25.296986"
3057,"2021-09-10 20:53:31.672215"
3057,"2021-09-11 22:58:23.979874"
3057,"2021-09-13 15:20:21.989817"
3057,"2021-09-13 15:22:19.253212"
3057,"2021-09-14 19:55:31.363489"
3057,"2021-09-14 20:47:14.190606"
3057,"2021-09-14 21:27:41.503017"
3057,"2021-09-15 14:29:57.218173"
3057,"2021-09-15 16:01:08.518769"
3057,"2021-09-15 20:35:27.283255"
3057,"2021-09-16 18:36:08.33544"
3057,"2021-09-16 18:54:32.866282"
3057,"2021-09-16 20:16:37.163467"
3057,"2021-09-16 20:50:53.321904"
3057,"2021-09-17 14:38:41.873026"
3057,"2021-09-17 15:59:30.010432"
3057,"2021-09-17 16:43:00.291799"
3057,"2021-09-17 18:18:21.106231"
3057,"2021-09-17 18:49:24.14734"
3057,"2021-09-18 01:11:25.140961"
3057,"2021-09-19 22:34:16.738234"
3057,"2021-09-20 13:58:53.163775"
3057,"2021-09-20 15:18:15.168379"
3057,"2021-09-20 16:06:55.825503"
3057,"2021-09-20 23:22:58.714647"
3057,"2021-09-21 11:36:55.415888"
3057,"2021-09-21 14:50:29.007077"
3057,"2021-09-21 17:17:54.094916"
3057,"2021-09-21 17:34:21.320514"
3057,"2021-09-21 19:42:49.276062"
3057,"2021-09-22 12:41:26.421948"
3057,"2021-09-22 18:44:41.725754"
3057,"2021-09-22 20:44:33.376565"
3057,"2021-09-22 21:22:25.483654"
3057,"2021-09-23 13:11:57.483096"
3057,"2021-09-23 18:25:34.049741"
3057,"2021-09-23 20:00:06.194841"
3057,"2021-09-23 20:12:20.526235"
3057,"2021-09-23 21:25:41.260432"
3057,"2021-09-23 22:25:31.250119"
3057,"2021-09-24 00:15:20.376526"
3057,"2021-09-24 12:54:27.85103"
3057,"2021-09-24 13:22:42.825607"
3057,"2021-09-24 13:41:33.147239"
3057,"2021-09-24 17:26:08.971304"
3057,"2021-09-24 20:09:44.616855"
3057,"2021-09-26 22:30:29.697926"
3057,"2021-09-28 19:43:30.511259"
3057,"2021-09-28 20:07:26.80377"
3057,"2021-09-29 19:40:33.401452"
3057,"2021-09-29 21:21:40.374786"
3057,"2021-09-30 16:56:36.71255"
3057,"2021-09-30 20:01:40.012296"
3057,"2021-10-01 20:54:48.675996"
3057,"2021-10-02 13:51:01.492154"
3057,"2021-10-04 11:35:12.579316"
3057,"2021-10-04 11:35:43.090723"
3057,"2021-10-05 18:51:33.942319"
3057,"2021-10-05 19:35:44.445979"
3057,"2021-10-06 16:43:59.10605"
3057,"2021-10-06 19:38:15.315164"
3057,"2021-10-06 20:27:59.727019"
3057,"2021-10-06 20:59:29.137041"
3057,"2021-10-07 13:46:40.576882"
3057,"2021-10-07 18:25:32.363387"
3057,"2021-10-07 19:22:30.909914"
3057,"2021-10-07 20:20:34.503757"
3057,"2021-10-08 16:32:52.112869"
3057,"2021-10-08 20:25:16.253489"
3057,"2021-10-08 20:29:52.524435"
3057,"2021-10-08 20:49:37.718695"
3057,"2021-10-12 19:46:40.061141"
3057,"2021-10-12 20:32:55.632901"
3057,"2021-10-13 12:38:12.963532"
3057,"2021-10-13 13:30:47.277239"
3057,"2021-10-13 19:39:07.10462"
3057,"2021-10-13 20:21:36.435674"
3057,"2021-10-13 21:14:37.557863"
3057,"2021-10-14 12:59:58.832976"
3057,"2021-10-14 17:29:00.902933"
3057,"2021-10-14 18:24:03.005176"
3057,"2021-10-14 19:50:48.071494"
3057,"2021-10-14 20:50:28.973838"
3057,"2021-10-15 12:50:04.388965"
3057,"2021-10-15 19:02:36.322066"
3057,"2021-10-19 20:33:28.562725"
3057,"2021-10-19 20:47:44.919336"
3057,"2021-10-19 20:51:47.451626"
3057,"2021-10-19 21:00:36.657428"
3057,"2021-10-20 11:44:24.653468"
3057,"2021-10-20 11:59:24.568017"
3057,"2021-10-20 15:02:13.929842"
3057,"2021-10-20 15:53:48.596552"
3057,"2021-10-20 19:44:44.629897"
3057,"2021-10-20 20:31:41.218096"
3057,"2021-10-20 20:51:33.792869"
3057,"2021-10-21 18:27:38.802603"
3057,"2021-10-21 19:02:14.507415"
3057,"2021-10-21 20:00:17.519559"
3057,"2021-10-21 20:01:13.546921"
3057,"2021-10-22 18:26:11.674382"
3057,"2021-10-22 19:12:06.054867"
3057,"2021-10-22 19:48:01.576572"
3057,"2021-10-22 22:36:21.81224"
3057,"2021-10-23 13:36:59.99513"
3057,"2021-10-23 14:37:17.553014"
3057,"2021-10-25 13:46:42.103761"
3057,"2021-10-26 12:39:44.277341"
3057,"2021-10-26 17:43:48.328124"
3057,"2021-10-26 18:29:58.297635"
3057,"2021-10-26 18:47:47.137578"
3057,"2021-10-26 18:49:15.722212"
3057,"2021-10-26 20:16:42.746715"
3057,"2021-10-26 20:36:05.445917"
3057,"2021-10-26 21:22:52.034106"
3057,"2021-10-27 00:24:29.116337"
3057,"2021-10-27 00:31:49.565598"
3057,"2021-10-27 20:58:14.289386"
3057,"2021-10-28 13:43:59.683034"
3057,"2021-10-28 13:46:03.936681"
3057,"2021-10-28 19:46:23.754"
3057,"2021-10-28 21:45:17.881262"
3057,"2021-10-29 16:54:51.821356"
3057,"2021-10-29 17:43:53.751399"
3057,"2021-10-29 18:10:48.913988"
3057,"2021-10-29 18:16:27.492085"
3057,"2021-10-29 23:40:43.203138"
3057,"2021-11-02 12:04:41.38814"
3057,"2021-11-02 14:27:15.255332"
3057,"2021-11-02 19:09:58.514869"
3057,"2021-11-03 16:03:54.607487"
3057,"2021-11-03 19:36:27.824634"
3057,"2021-11-04 15:14:29.159695"
3057,"2021-11-04 16:29:56.103903"
3057,"2021-11-04 17:24:30.57565"
